id;model_identified_tags;1;2;3;4;5;6;7;8;9;10;11;12;predicted_classes
52904796863;city | city view | dark | hill | light | night | night view | sky;0;0;0;0;0;0;0;0;0;0;0;0;
52904744120;fly | glider | hill | hillside | person | man | parachute | paratrooper | sky | stand | yellow;1;0;0;0;0;0;0;0;0;0;0;0;1
52904506199;building | lamp | pillar | lamp post | pole | sign | signage | street corner | street sign | temple;0;0;0;0;0;0;0;0;0;0;0;0;
35971240695;bird | blue | branch | limb | perch | sit | sky | tree | tree branch | white;0;0;1;0;0;0;0;0;0;0;0;0;3
52904349681;shed | barrel | boiler | brick | canopy | chimney | water tank | man | outdoor | oven | pot | pump | stand | tank | well;0;0;0;0;0;0;0;0;0;0;0;0;
496702064;dawn | dusk | horizon | mountain | mountain range | night | night view | pink | sky | sunset | twilight;1;0;0;0;0;0;0;0;0;0;0;0;1
52904517574;atv | city | drive | grassy | hill | hillside | jeep | park | terrain | vehicle;1;0;0;0;0;0;0;0;0;0;0;0;1
606275759;blanket | blue | cloud | cloudy | fly | green | hill | hillside | lush | mountain | sky;1;0;0;0;0;0;0;0;0;0;0;0;1
9652270098;basketball hoop | cloud | cloudy | rail | sky | street sign | sun | sunset | water tower;0;0;0;0;0;0;0;0;0;0;0;0;
3249970453;create | explosion | flow | hillside | hot | lava | man | red | stone | stand | vent | volcano;1;1;0;0;0;0;1;0;0;0;1;0;1,2,7,11
9442845211;bird | branch | flower | green | hummingbird | limb | perch | plant | sit | tree | tree branch | twig | vegetation;0;0;1;0;0;0;0;0;0;0;0;0;3
7240906774;building | palm tree | pole | sky | street sign | tree;0;0;0;0;0;0;0;0;0;0;0;0;
5008566573;building | city | city skyline | city view | cloud | cloudy | horizon | sky | sun | sunset | urban;0;1;0;0;0;0;0;0;0;0;0;0;2
9238855089;hill | hillside | lush | mountain | mountain view | peak | scenery | tree | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
10449008034;bloom | floor | flower | pink | plant | purple | thistle;0;0;1;0;0;0;0;0;0;0;0;0;3
454929756;man | muscle | shirt | shirtless | stand | stare | tree;0;0;0;0;0;0;0;0;0;0;0;1;12
9238873081;lighthouse | climb | grass | grassy | hill | hillside | person | peak | tourist | up | walk;0;0;0;0;0;0;0;0;0;0;0;0;
9241620940;city | hill | hillside | lush | mountain | peak | scenery | tree | valley | vegetation;0;1;0;0;0;0;0;0;0;0;0;0;2
52903774787;barrel | basement | fill | machine | room | stool | tank | winery;0;0;0;0;0;0;0;0;0;0;0;0;
52904731960;city | city view | light | night | night view | sky | town;0;0;0;0;0;0;0;0;0;0;0;0;
454931644;city | city view | hill | hillside | man | muscle | peak | pose | selfie | shirtless | stand;1;1;0;0;0;1;0;0;0;1;0;0;1,2,6,10
9490568520;beak | bird | brown | eagle | falcon | peak | perch | stone | rock formation | sit | stand | stump | tree | vulture;0;0;1;0;0;0;0;0;0;0;0;0;3
52904349291;clock | bell tower | blue | building | chapel | church | pillar | doorway | lead to | peak | tower | sky | spire | stair | white;0;0;0;0;0;0;0;0;0;0;0;0;
21584071581;hill | hillside | mountain | peak | tower | sky;1;0;0;0;0;0;0;0;0;0;0;0;1
20661483918;animal | area | cage | corral | dirt field | enclosure | fence | hut | pen | stand;0;0;0;0;0;0;0;0;0;0;0;0;
3512329421;path | grass | grassy | hill | hillside | person | mountain | peak | pine | stand | trail;1;0;0;0;0;0;0;0;0;0;0;0;1
2995420142;city | city view | cloud | cloudy | horizon | mountain | rise | sky | sun | sunrise | sunset;1;1;0;0;0;0;0;0;0;0;0;0;1,2
9388819364;building | city | city skyline | city view | hill | hillside | mountain | peak | stone | rock formation | suburb | town;0;1;0;0;0;0;0;0;0;0;0;0;2
9238856145;city | city view | hill | hillside | lush | mountain | peak | suburb | town | valley;0;1;0;0;0;0;0;0;0;0;0;0;2
9241673378;dirt road | dirt track | path | hike | hiker | hill | person | trail | walk;0;0;0;0;0;0;0;0;0;0;0;0;
52903785957;field | flower | grow | row | sky | sunflower | sunflower field | yellow;0;0;1;0;0;0;0;0;0;0;0;0;3
52904809223;alcohol | beam | bottle | ceiling | container | fill | food | wine | person | man | shelf | shelve | stand | stock | store | warehouse | wine bottle;0;0;0;0;0;0;0;0;0;0;0;0;
9241648516;overpass | power line | rail | railroad | sky | train track | tree;0;0;0;0;0;0;0;0;0;0;0;0;
9651758452;beak | bird | branch | brown | limb | perch | sit | sparrow | stem | tree | tree branch | twig;0;0;1;0;0;0;0;0;0;0;0;0;3
28375185410;city | city view | cloud | green | hill | lush | mountain | panorama | peak | scenery | sky;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52904732640;amusement park | attach | clock | building | lamp | ceiling | fair | hang | miniature | pole | tower | toy;0;0;0;0;0;0;0;0;0;0;0;0;
9660924290;hay | hut | mountain | rural | sky | straw;1;0;0;0;0;0;0;0;0;0;0;0;1
454952933;city | city view | hill | hillside | lush | mountain | peak | town | valley | village;1;1;0;0;0;0;0;0;0;0;0;0;1,2
454936668;goggles | group photo | hill | hillside | person | man | photo | pose | stone | selfie | shirtless | stand;0;1;0;0;0;1;0;0;0;0;0;0;2,6
9238870793;hill | hillside | lush | mountain | peak | plain | scenery | surround | tree | valley;0;1;0;0;0;0;0;0;0;0;0;0;2
9238887781;berry | brush | field | fruit | grass | grow | plant | red | tree | vegetation;0;0;1;0;0;0;0;0;0;0;0;0;3
9238886079;brush | floor | grass | grow | patch | plant | stem | vegetation | weed | white;0;0;1;0;0;0;0;0;0;0;0;0;3
9238871509;city | city view | hill | hillside | lush | mountain | peak | scenery | valley;0;1;0;0;0;0;0;0;0;0;0;0;2
24437504150;car | classic | curb | park | sedan;0;0;0;0;0;0;0;0;0;0;0;0;
9238911277;car | city street | road | side | street scene | tree;0;0;0;0;0;0;0;0;0;0;0;0;
52123217870;catch | couple | flag | grassy | hike | hiker | hill | hillside | person | laugh | man | mountain | walk | woman;1;0;0;0;0;0;0;0;0;0;0;0;1
9241650570;bloom | brush | bush | flower | lush | plant | tree | vegetation | white;0;0;1;0;0;0;0;0;0;0;0;0;3
9238855871;city | hill | hillside | lush | mountain | mountain view | peak | scenery | sky | tree | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
9241623556;balustrade | baseball hat | black | city | city view | hat | hill | hillside | peak | pose | rail | selfie | smile | stand | wear | woman;0;1;0;0;0;0;0;0;0;0;0;0;2
9241672452;blue | pine | shine | sky | sun | tree;0;0;0;0;0;0;0;0;0;0;0;0;
52904349121;balustrade | clock | bell tower | blue | building | chapel | church | pillar | doorway | lead | lead to | peak | tower | sculpture | sky | spire | stair | white;0;0;0;0;0;0;0;0;0;0;0;0;
52904731930;dark | moon | night | night sky | night view | sky;0;0;0;0;0;0;0;0;0;0;0;0;
9241679770;book | person | open | photo | picture | railroad | text | train track;0;0;0;0;0;0;0;0;0;0;0;0;
9241620332;city | city view | grass | hill | hillside | lush | mountain | peak | town | valley | vegetation | weed;1;1;0;0;0;0;0;0;0;0;0;0;1,2
9238857515;blanket | boulder | crack | floor | grass | green | grow | lichen | moss | patch | plant | stone | vegetation | weed | yellow;0;0;1;0;0;0;0;0;0;0;0;0;3
52904732130;field | grassy | green | hill | hillside | lush | oak tree | shine | sky | stand | sun | tree;1;0;0;0;0;0;0;0;0;0;0;0;1
489040425;cloud | cloudy | horizon | mountain | mountain range | peak | plain | sky | sun | sunrise | sunset;0;0;0;0;0;0;0;0;0;0;0;0;
7907936050;blue | brush | fly | hill | hillside | lush | mountain | sky | tree | vegetation;1;0;0;0;0;0;0;0;0;0;0;0;1
52904360081;fly | person | man | sea | parachute | parasail | paratrooper | sky | sun | sunset;0;0;0;0;0;0;0;0;0;0;0;0;
52904348041;attach | bead | ceiling | rope | crystal | glass bead | hang | pendant | stone | string;0;0;0;0;0;0;0;0;0;0;0;0;
52904360281;atv | couple | drive | hill | hillside | person | man | ride | stand | sun | sunset | terrain;1;0;0;0;0;0;0;0;0;0;0;0;1
52904348771;bicycle | bicycle helmet | biker | dirt track | person | mountain biker | oak tree | pose | stand | tree;0;0;0;0;0;0;0;0;0;0;0;0;
20799879256;balcony | balustrade | city | city view | girl | hill | hillside | ledge | mountain | mountain view | peak | rail | sit | stare | woman;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52903785527;bee | field | flower | lavender | nectar | plant | pollen | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
2513207531;grassy | green | hill | hillside | lush | mountain | mountain range | plain | sky;1;0;0;0;0;0;0;0;0;0;0;0;1
52904360766;beam | wall | ceiling | chair | cloth | table | dining room | dinning table | make | stone | room | stone building | stone house | stool | tablecloth | window;0;0;0;0;0;0;0;0;0;0;0;0;
9238864807;baseball hat | bush | check | flower | hedge | man | plant | purple | stand | wear;0;0;1;0;0;0;0;0;0;0;0;0;3
9238880643;dirt field | floor | footprint | grass | lay | mud | patch | plaque | stone | sand | weed;0;0;0;0;0;0;0;0;0;0;0;0;
52903773557;ceiling | conservatory | fill | flower | garden | glass house | nursery | pink | plant | rose;0;0;1;0;0;0;0;0;0;0;0;0;3
52904732720;building | car | decorate | house | park | spire | worship;0;0;0;0;0;0;0;0;0;0;0;0;
454955353;cliff | hill | hillside | person | ledge | man | mountain | peak | stone | rock face | rock formation | shirtless | sit | valley;0;1;0;1;0;0;0;0;0;0;0;0;2,4
9238897757;baseball hat | bench | enclosure | fence | goggles | park | park bench | rail | stand | sunglasses | wear | woman;0;0;0;0;0;0;0;0;0;0;0;0;
5042520892;building | city | city skyline | city view | cloud | cloudy | hill | hillside | mountain | peak | sky | suburb | urban;0;1;0;0;0;0;0;0;0;0;0;0;2
9656819991;airplane window | car window | cloud | cloudy | horizon | sky | sun | sunset;0;1;0;0;0;0;0;0;0;0;0;0;2
52904808548;atv | field | hill | hillside | horizon | motorbike | motorcycle | park | sun | sunset;1;0;0;0;0;0;0;0;0;0;0;0;1
4268371637;bird | blue | cloud | cloudy | eagle | fly | sea | sky;0;0;0;0;0;0;0;0;0;0;0;0;
10297726236;city | hill | hillside | lush | mountain | mountain path | road | town | tree | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52903786132;basement | bottle | wall | cork | wine | row | wine bottle | wine cellar | wine rack | winery;0;0;0;0;0;0;0;0;0;0;0;0;
52904360311;atv | hill | hillside | motorbike | motorcycle | park | sun | sunset | vehicle;1;0;0;0;0;0;0;0;0;0;0;0;1
33958241783;building | city | city skyline | city view | cloud | cloudy | sign | sky | street sign | urban;1;0;0;0;0;0;0;0;0;0;0;0;1
9238854521;brush | city | city view | hill | hillside | lush | mountain | sea | peak | valley | vegetation;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52904505399;bloom | field | flower | lavender | plant | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
454929764;swimwear | dirt road | dirt track | path | hike | person | man | shirtless | short | trail | walk;0;0;0;0;1;1;0;0;0;0;0;0;5,6
9238896457;boy | child | hang | person | park | play | playground | pole | swing | swinge;0;0;0;0;0;0;0;0;0;0;0;0;
52904744725;bee | bug | bumblebee | field | flower | insect | lavender | nectar | plant | pollen | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
9241622912;bird | black | blue | clear | eagle | fly | sea | sky;0;0;0;0;0;0;0;0;0;0;0;0;
36589265282;city | city view | hill | hillside | mountain | peak | sign | street sign;1;1;0;0;0;0;0;0;0;0;0;0;1,2
9241676040;wall | red | sign | writing;0;0;0;0;0;0;1;0;0;0;1;0;7,11
3512329383;car | curb | path | grass | lawn | line | lush | palm tree | park | pavement | plant | road | tree;0;0;1;0;0;0;0;0;0;0;0;0;3
52904505494;conservatory | flower | garden | glass house | nursery | pink | plant | rose;0;0;1;0;0;0;0;0;0;0;0;0;3
32796449712;boy | child | city | hand | hill | hillside | man | peak | pose | stand | woman;1;1;0;0;0;1;0;0;0;0;0;0;1,2,6
52903786057;bottle | container | cosmetic | line | product | row | shelf | tube;0;0;0;0;0;0;0;0;0;0;0;0;
454952931;city | city view | goggles | group photo | hill | hillside | person | man | mountain | peak | photo | pose | shirtless | sit;1;1;0;0;0;1;0;0;0;0;0;0;1,2,6
34981283406;city | green | hill | hillside | lush | mountain | surround | town | tree | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52904360091;fly | glider | hill | hillside | person | kite | man | parachute | sky | yellow;1;0;0;0;0;0;0;0;0;0;0;0;1
9241628580;brush | bush | hill | hillside | lush | mountain | mountain view | peak | scenery | sky | tree | valley | vegetation;1;1;0;0;0;0;0;0;0;0;0;0;1,2
15808693182;beak | bird | branch | brown | limb | perch | sit | stand | tree | tree branch | twig | yellow;0;0;1;0;0;0;0;0;0;0;0;0;3
52904809128;bee | bumblebee | field | flower | fly | lavender | nectar | plant | pollen | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
52904744210;atv | couple | drive | hill | horizon | person | man | ride | stand | sun;0;0;0;0;0;0;0;0;0;0;0;0;
9681346687;animal | profile | hill | hillside | horizon | red | sky | stand | sun | sunset | tree;1;0;0;0;0;0;0;0;0;0;0;0;1
9241657356;building | city | city skyline | city view | hill | hillside | peak | urban;0;1;0;0;0;0;0;0;0;0;0;0;2
9238901957;canopy | person | man | park | pavement | shelter | stand | tree | walk;0;0;0;0;0;0;0;0;0;0;0;0;
52904809238;bee | field | flower | lavender | plant | pollen | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
9238842747;bird | blue | clear | eagle | fly | sea | sky;0;0;0;0;0;0;0;0;0;0;0;0;
9241655644;city | city view | fence | hill | hillside | lush | peak | rail;0;1;0;0;0;0;0;0;0;0;0;0;2
9238861681;plaster bandage | floor | grass | person | shadow | shoe | stand;0;0;0;0;0;0;0;0;0;0;0;0;
52903774207;aisle | building | ceiling | chapel | church | pillar | fill | church bench;0;0;0;0;0;0;0;0;0;0;0;0;
9241656680;building | city | city skyline | city view | hill | hillside | peak | urban;0;1;0;0;0;0;0;0;0;0;0;0;2
52903785622;atv | dirt track | drive | hill | hillside | park | sun | terrain | vehicle;1;0;0;0;0;0;0;0;0;0;0;0;1
52903785667;atv | dirt bike | dirt track | drive | hill | hillside | person | land | man | motorbike | motorcycle | sand | stand | terrain | vehicle;1;0;0;0;0;0;0;0;0;0;0;0;1
52922821400;flower | forest | green | greenery | grow | lush | plant | stem | tree | vegetation | white | wild;0;0;1;0;0;0;0;0;0;0;0;0;3
9238879837;city | hill | hillside | lush | mountain | scenery | sky | tree | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52903773072;bee | bloom | field | flower | lavender | plant | pollen | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
3025652981;building | city | city skyline | city view | cloud | cloudy | grass | grassy | hill | hillside | lush | peak | sky | suburb | urban;0;1;0;0;0;0;0;0;0;0;0;0;2
52903774652;shed | barrel | boiler | canopy | chimney | fire | fireplace | hut | log | outdoor | oven | pot | tank | stove;0;0;0;0;0;0;0;0;0;0;0;0;
9660201808;bus window | cloudy | hill | hillside | landscape | lush | mountain | scenery | sky | train window | window | yellow;1;0;0;0;0;0;0;0;0;0;0;0;1
52903774632;shed | barrel | building | water tank | doorway | entrance | hut | ladder | lead to | outhouse | shelter | stair;0;0;0;0;0;0;0;0;0;0;0;0;
52903774247;alcohol | bottle | display | wine | label | line | row | shelf | shelve | store | wine bottle;0;0;0;0;0;0;0;0;0;0;0;0;
24621251492;brown | butterfly | flower | nectar | plant | yellow;0;0;1;0;0;0;0;0;0;0;0;0;3
52904505764;balcony | balustrade | city | city view | hill | light | ledge | night | night sky | night view | peak | rail | sky | star;0;1;0;0;0;0;0;0;0;0;0;0;2
52904518024;bloom | field | flower | lavender | plant | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
3957590348;building | car | city | city skyline | city street | city view | fill | tower | rise building | road | skyscraper | urban;1;0;0;0;0;0;0;0;0;0;0;0;1
9241641378;blue | fence | sky | wire;0;0;0;0;0;0;0;0;0;0;0;0;
52903785912;basement | bottle | brick | wall | cork | wine | wine bottle | wine cellar | wine rack | winery;0;0;0;0;0;0;0;0;0;0;0;0;
52904732100;field | grass | grassy | green | hill | hillside | lush | oak tree | shine | sky | stand | street sign | sun | tree;1;0;1;0;0;0;0;0;0;0;0;0;1,3
52904796753;boiler | kitchenware | mantle | pitcher | pot | shelf | tea pot | watering can | yellow;0;0;0;0;0;0;0;0;0;0;0;0;
489040439;hill | horizon | mountain | plain | sky | sun | sunrise | sunset;1;0;0;0;0;0;0;0;0;0;0;0;1
9238903749;branch | flower | green | grow | hide | plant | purple | tree | vegetation;0;0;1;0;0;0;0;0;0;0;0;0;3
454952941;path | grassy | hike | hiker | hill | hillside | person | man | mountain | sea | peak | stand | trail | up | walk;1;1;0;0;1;0;0;0;0;0;0;0;1,2,5
52904733000;building | car | decorate | drive | hindu temple | park | road;0;0;0;0;0;0;0;0;0;0;0;0;
4400544959;boardwalk | person | lake | mountain | palm tree | park | plaza | pond | water;0;1;0;0;0;0;0;0;0;0;0;0;2
52904809003;bottle | display | wine | line | row | shelf | shelve | store | wine bottle;0;0;0;0;0;0;0;0;0;0;0;0;
2461091587;floor | forest | forest floor | fungi | grow | log | mushroom | plant | red | stone | stump | tree | tree trunk;0;0;1;0;0;0;0;0;0;0;0;0;3
52904733355;barrel | basement | beam | ceiling | fill | wine | room | row | shelf | stool | tank | warehouse | wine cellar | winery;0;0;0;0;0;0;0;0;0;0;0;0;
9238882795;building | city | city skyline | city view | hill | peak | sky | urban;0;1;0;0;0;0;0;0;0;0;0;0;2
9241671862;dirt field | dirt track | floor | foot | person | red | stone | shadow | shoe | stand;0;0;0;0;0;0;0;0;0;0;0;0;
52904348231;bee | field | flower | lavender | nectar | pollen | purple;0;0;0;0;0;0;0;0;0;0;0;0;
9241622246;balustrade | baseball hat | city | city view | hill | man | mountain | peak | polo shirt | rail | stand | stare | wear;0;1;0;0;0;0;0;0;0;0;0;0;2
9241688880;building | person | man | pavement | plant | stand | tree | walk | woman;0;0;0;0;0;0;0;0;0;0;0;0;
52904348501;chicken salad | table | plate | fill | food | lettuce | meat | onion | peak | platter | salad | tile wall | tomato | vegetable | white;0;0;0;0;0;0;0;0;0;0;0;0;
52904506009;boiler | coffee | coffee cup | coffee machine | coffeepot | container | cup | table | kitchenware | liquid | pitcher | pot | shelf | tea pot | utensil;0;0;0;0;0;0;0;0;0;0;0;0;
9238909087;alley | apartment | building | pole | power line | road | sky | telegraph pole | tree;0;0;0;0;0;0;0;0;0;0;0;0;
9238911395;baby carriage | building | city street | person | road | walk | woman;0;0;0;0;0;0;0;0;0;0;0;0;
21006301500;brush | dry | field | grass | grassland | grassy | hill | hillside | hut | lush | mountain | open | plain | savanna | tree;1;0;1;0;0;0;0;0;0;0;0;0;1,3
9241644128;bloom | flower | plant | sky | tree | white;0;0;1;0;0;0;0;0;0;0;0;0;3
454955355;boulder | cliff | hillside | ledge | lush | man | mountain | peak | stone | rock formation | sit | valley | woman;0;0;0;1;0;0;0;0;0;0;0;0;4
15149018259;building | city | city skyline | city view | hill | sky | skyline | urban;0;0;0;0;0;0;0;0;0;0;0;0;
27637855698;cloud | cloudy | loom | mountain | sea | purple | sky | sun | sunset;1;0;0;0;0;0;0;0;0;0;0;0;1
9238851363;baseball hat | path | hike | hiker | person | man | stand | stare | trail | walk | wear | woman | wood;0;0;0;0;0;0;0;0;0;0;0;0;
52903785717;atv | field | grassy | park | sun | sunset | vehicle;0;0;0;0;0;0;0;0;0;0;0;0;
9241627782;brush | bush | floor | flower | grow | hill | hillside | land | sea | patch | plant | stone | rocky | vegetation | weed;0;0;1;0;0;0;0;0;0;0;0;0;3
3662698467;hill | hillside | landscape | lush | mountain | plain | stone | rock formation | scenery | sky | terrain;1;1;0;0;0;0;0;0;0;0;0;0;1,2
52904517669;atv | dirt bike | dirt track | drive | headlight | hill | hillside | person | jeep | motorbike | motorcycle | park | stone | sand | stand | terrain | vehicle;1;0;0;0;0;0;0;0;0;0;0;0;1
4111861373;blue | dark | moon | moonlight | mountain | night | night sky | night view | rise | stone | shine | sky;1;0;0;0;0;0;0;0;0;0;0;0;1
9241689044;azalea | bloom | bush | flower | green | greenery | grow | pink | plant | purple | shrub | vegetation;0;0;1;0;0;0;0;0;0;0;0;0;3
52921854632;fern | flower | leaf | forest | green | greenery | grow | ivy | lush | plant | purple | tree | vegetation | wood;0;0;1;0;0;0;0;0;0;0;0;0;3
15330721604;building | peak | tower | sky;0;0;0;0;0;0;0;0;0;0;0;0;
454952927;swimwear | climb | hill | hillside | man | peak | stone | rocky | shirtless | short | sky | stand | underclothes | up | walk;1;0;0;1;0;0;0;0;0;0;0;0;1,4
10157794426;brown | floor | grass | grassy | green | lush | owl | patch | sit | stand | stare;0;0;1;0;0;0;0;0;0;0;0;0;3
21548647186;bird | eagle | fly | hill | hillside | peak | pine | sky | stand | tree;1;0;0;0;0;0;0;0;0;0;0;0;1
35904367592;city | hill | hillside | mountain | sky | town | tree | valley | village;1;1;0;0;0;0;0;0;0;0;0;0;1,2
9241635304;bud | crack | floor | flower | grass | green | grow | hillside | patch | plant | stone | vegetation | weed;0;0;1;0;0;0;0;0;0;0;0;0;3
9647888189;bird | branch | brush | bush | green | parrot | perch | plant | sit | stand | tree | tree branch | twig | vegetation;0;0;1;0;0;0;0;0;0;0;0;0;3
9238895009;wall | plaque | red | sign | write | writing;1;0;0;0;0;0;1;0;0;0;1;0;1,7,11
52904795948;bee | bug | field | flower | insect | lavender | nectar | plant | pollen | purple;0;0;1;0;0;0;0;0;0;0;0;0;3
52904732070;bicycle | bicycle helmet | biker | dirt field | dirt road | dirt track | person | man | mountain biker | oak tree | pose | stand | tree;0;0;0;0;0;0;0;0;0;0;0;0;
52904517699;atv | dirt bike | dirt track | drive | headlight | hill | hillside | person | jeep | man | motorbike | motorcycle | sea | ride | sand | terrain | vehicle;1;0;0;0;0;0;0;0;0;0;0;0;1
10994280474;brush | grass | green | hillside | image | lush | photo | tree | vegetation;0;0;0;0;0;0;0;0;0;0;0;0;
9238852231;flower | grass | grow | hillside | plant | purple | stone | rocky | vegetation | violet | weed | wild | wildflower;0;0;1;0;0;0;0;0;0;0;0;0;3
9241672834;dirt field | dirt road | dirt track | path | hill | hillside | red | road | rural | side | street sign | trail | tree;1;0;0;0;0;0;0;0;0;0;0;0;1
9241634324;bin | bird house | blanket | dog house | doodle | fence | floor | outhouse | pole | sit | stool;0;0;0;0;0;0;0;0;0;0;0;0;
52904732660;blanket | building | car | decorate | limo | park | road | silver;0;0;0;0;0;0;0;0;0;0;0;0;
9238882521;city | city view | hill | hillside | mountain | peak | sky | tree | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
9238844675;city | city skyline | city view | grass | grassy | hill | hillside | mountain | sea | peak | suburb | vegetation | weed;1;1;0;0;0;0;0;0;0;0;0;0;1,2
37689195861;cup | girl | goggles | reflection | selfie | sunglasses | wear | woman;0;0;0;0;0;0;0;0;0;0;0;0;
454929762;swimwear | dirt road | dirt track | path | person | man | shirtless | short | trail | walk;0;0;0;0;1;1;0;0;0;0;0;0;5,6
52904744115;fly | glider | hill | hillside | person | man | parachute | parasail | paratrooper | sky | yellow;1;0;0;0;0;0;0;0;0;0;0;0;1
52904505554;dark | moon | night | night sky | night view | sky;0;0;0;0;0;0;0;0;0;0;0;0;
9241622254;hill | hillside | mountain | mountain range | mountain view | peak | plain | scenery | sky | valley;1;1;0;0;0;0;0;0;0;0;0;0;1,2
